0, 0, 23563.700090118204, [7936001.484146775, 29.650370097435797, 8010.66220833056, -5477.438954105854, 5207.238493480871]
0, 1, 27830.9251406208, [7225853.519381866, 34.22768866893884, 7626.571291269758, -4660.735700075469, 4895.052881402147]
0, 2, 101823.84715918808, [7768042.966478983, 14.448967960435665, 7114.846224152985, -7595.466539031524, 5321.081243543287]
0, 3, 123864.11465660557, [7127094.46983213, 10.506652742871971, 7108.798700119459, -2392.4375505219778, 4531.010396684177]
0, 4, 162208.4148463554, [6207694.808843072, 27.784165153088026, 7878.738195307765, -2887.089413777675, 5102.816780233792]
0, 5, 183554.89100746426, [7460020.867988543, 29.155905348926275, 7996.968140156718, -2807.7674343556055, 5897.148719421888]
0, 6, 184046.97184066867, [7473321.7074414315, 33.04618476502762, 8793.835925066509, -1372.0491475824238, 5133.613278223169]
0, 7, 204625.95537840427, [7814112.328320777, 12.882237204998573, 8461.05585435146, -9252.466344357908, 5094.195434103962]
0, 8, 212277.8610814875, [7123976.900381131, 14.459163057025844, 8261.963112232314, -693.1643506519795, 4789.728664285957]
0, 9, 215482.16293380063, [7863506.748534561, 37.60160974469086, 8912.46514265195, -9779.79783248935, 4758.260617892655]
0, 10, 221490.54412884737, [7341916.245845929, 23.239106553151995, 6130.571750777988, -8740.75420226859, 4934.787624619442]
0, 11, 226627.91534246027, [7622407.552933486, 28.893287144427738, 8591.18401358153, -615.6748744139368, 5613.635497982228]
0, 12, 228601.89616320567, [6455366.334417533, 39.42844057091081, 6214.855242644111, -9147.97248171107, 4796.175725060933]
0, 13, 242839.81970685424, [7062274.004590542, 17.849505175935015, 6181.552249609047, -4055.440838642601, 5915.240674166394]
0, 14, 245306.61309880516, [6364309.885634728, 24.46468493179178, 5889.856266366166, -485.5981036348676, 5352.612902564145]
0, 15, 251973.84518795175, [7915172.614794187, 29.28170146414644, 5508.666369703743, -4258.357016421759, 4534.2233656984445]
0, 16, 255015.0358029923, [6186539.561467609, 31.33081056560311, 5575.226977486949, -1206.9725604357573, 5514.516747919381]
0, 17, 255105.63201405937, [7338067.596759183, 28.052528468504786, 5237.30495230745, -9041.472042343208, 5418.995488716302]
0, 18, 256072.05565656032, [6876062.301323192, 20.175521399722715, 5595.61866110652, -3683.696898004483, 5266.483812123085]
0, 19, 256172.46672854605, [6409214.177458079, 19.77895930502996, 5463.888998448845, -560.1211052885446, 4700.165294952644]
0, 20, 258484.5713071527, [6105856.929818723, 29.330822758733653, 5589.009344365282, -2776.426011367901, 5633.1214041673775]
0, 21, 260107.4901055613, [6516926.571105478, 11.255231493910413, 5250.246736928446, -2348.1557786363383, 4772.784472784036]
0, 22, 260141.02781579585, [6813554.390903912, 21.567690504579666, 5110.246357376676, -6964.202613097634, 4625.190133500184]
0, 23, 260147.11422175256, [6653169.760618871, 31.270421277606918, 5019.368604327179, -1497.1117858441976, 5049.896971007396]
0, 24, 261555.03239651906, [7775790.859891034, 39.0084235865061, 4397.185164979414, -7843.306858193417, 4737.349552968088]
0, 25, 261966.3611987605, [7814328.190942217, 31.871512636793863, 4406.674998012653, -8584.662581411561, 5701.042060730906]
0, 26, 262003.8075795829, [7311235.810971082, 34.83949975449154, 6990.63138312586, -8720.207898777244, 4801.6464616027015]
0, 27, 262114.7063446661, [7169069.3358510025, 24.84772329141529, 4621.430183470018, -6206.9264487378305, 5049.4574285124245]
0, 28, 263067.08674529893, [7094180.715283565, 32.341636069366814, 4399.14496992334, -1289.1371079833916, 4741.49701861428]
0, 29, 264484.62345567823, [7584639.038677644, 23.286564425553987, 3880.385339706928, -4362.342707110429, 4542.671503260015]
0, 30, 264502.2552021119, [6502609.63424276, 15.307820158311014, 4466.698601464521, -2134.850999246003, 4610.451616008935]
0, 31, 265224.77097909414, [6232443.517819907, 25.940137452963373, 4387.6441178914, -7105.8180475745485, 5668.780538944184]
0, 32, 265621.0946161562, [7550059.88454635, 38.6507572780169, 3616.922505278111, -2616.5403900219662, 5543.755086739542]
0, 33, 265872.38753285876, [7036485.244658308, 22.38331613904556, 3830.5558574196257, -9384.574019968855, 4985.171410030404]
0, 34, 266202.53790766693, [7906524.510039384, 29.56353371344437, 3343.1345072314252, -3460.6266324420676, 5882.535642132034]
0, 35, 266245.43973686104, [6213820.649673841, 38.34344425606445, 4211.8603787476695, -2429.14824711439, 5701.525412659709]
0, 36, 266298.9434406821, [6836781.815991647, 24.36852165360095, 3709.8754100460583, -5216.842489583016, 5101.468816104467]
0, 37, 266684.7437039383, [6803716.473117737, 26.700036560529806, 3668.5302558724256, -1192.7830520232546, 5010.155974722651]
0, 38, 267031.31681221514, [6806528.751750906, 13.14296348205976, 3419.8616139217966, -6923.600306753575, 4805.900268717831]
0, 39, 268973.19122724526, [7580653.298896697, 18.521141952384557, 3354.3132941033978, -8373.842001867357, 4155.720390227908]
0, 40, 269151.6307480446, [7352915.120712526, 26.037962983800046, 6232.934930534348, 7619.588350549795, 4012.9134784998487]
0, 41, 269236.00854145485, [7270492.826632898, 22.027577077410886, 5301.488479621608, 6939.459148183538, 4025.1801069484977]
0, 42, 269304.56036850705, [7212436.668208351, 26.543721631511655, 5515.157554783487, -7192.95447320018, 4107.950995942451]
0, 43, 269595.3570398158, [6939927.680904767, 37.438281359143176, 4637.774207423863, -9677.044932776076, 4302.442510959721]
0, 44, 269693.9678168443, [6843306.061707999, 34.62476152937789, 3921.3162639227803, 8747.019875584836, 4330.214096379347]
0, 45, 269769.06364918157, [6759951.602888843, 37.892656463143226, 3646.2471080990776, 2010.1308965655444, 4325.136350100139]
0, 46, 269785.1131199455, [6710696.76956181, 19.752990556604676, 6294.232777255072, -832.7000357046727, 4186.579892304334]
0, 47, 269809.2794332355, [6673124.317264604, 18.009744171188256, 5247.360786399776, 4358.974071999637, 4078.886378607743]
0, 48, 269825.8457491087, [6703685.521477505, 22.69298091235951, 4689.005529673925, 5676.536224684378, 4359.174503303824]
0, 49, 269869.24750383315, [6613770.928940816, 25.03719262335856, 3570.185822153098, 3917.3904231145643, 4129.88923901101]
0, 50, 269898.4519566038, [6617980.9902357515, 19.512755338108345, 3178.630289515464, -593.7835304121381, 4334.774675614838]
0, 51, 269947.96301922563, [6550501.869046629, 38.391197475266736, 6891.452924179774, 778.3079707933994, 4257.069904124941]
0, 52, 269987.94394799875, [6496914.234280987, 29.050612928470056, 6017.687988234025, -4907.953940124221, 4189.837635112614]
0, 53, 270015.70741492824, [6455406.167252665, 38.74979701845122, 3983.603207739119, -387.9769349279777, 4089.921697317652]
0, 54, 270173.5326608363, [6309886.614361693, 26.807299042822333, 3411.4773811736773, 7563.229552711211, 4224.311585912032]
0, 55, 270336.0485773425, [6130468.511320798, 32.118505973880794, 6399.288201997424, -3780.348161419245, 4185.680345720441]
0, 56, 270380.02899064193, [6082479.756614228, 12.811211263275418, 4094.2065777416783, 5868.237341507976, 4157.224332940464]
0, 57, 270432.99960328965, [6096480.890239776, 26.037514883587896, 7952.0937854427075, 6879.487229348633, 4576.790688277143]
0, 58, 270506.24679386365, [6000874.825074635, 13.08560758729573, 4019.548463367486, 8026.555387074775, 4510.947926432225]
0, 59, 279645.5213474896, [7258746.631100861, 27.6455864543217, 6736.973361825774, -8656.419148974737, 4825.108830109158]
0, 60, 288604.2878723028, [6172433.14910397, 21.088734980470196, 4790.754784932565, -105.58521598817788, 5628.75118813403]
0, 61, 296526.5845747085, [7520235.13310642, 37.801052442930555, 8341.71864331317, 4151.263229322503, 4421.437152025441]
0, 62, 305888.1460127098, [6113125.117782092, 35.663250251554274, 8549.479714316014, 3806.374883008928, 5626.880455152046]
0, 63, 310146.12982261996, [7624163.928893099, 30.560072289536322, 6250.164252550674, -8697.490995884878, 4317.318807169124]
0, 64, 328061.8348018712, [6928302.499962106, 20.839305574766747, 8050.641036202513, 6417.11086420868, 5184.894320077208]
0, 65, 330071.39769209333, [7102939.561014353, 26.27143865622868, 7466.052515220139, 4874.558816800496, 5663.663671749309]
0, 66, 330304.40704111516, [7676915.13465821, 37.555084484452905, 8041.258022577564, 6740.75207748538, 5424.502147142621]
0, 67, 330325.65780117665, [7700356.575632925, 33.10986522668138, 8602.037648281814, 8287.292121370483, 5040.5453531275925]
0, 68, 334407.2553234597, [6994085.29723218, 11.984633844424378, 7875.939722613933, 7112.818776316777, 5056.648885497172]
0, 69, 334677.6100902605, [7970667.335960452, 32.71963521165162, 8323.194350256106, 8948.723616883744, 4824.283598220711]
0, 70, 337936.494953659, [7544420.818867023, 38.01519262813946, 5807.06070540643, 2270.606822433936, 4453.659607623521]
0, 71, 341584.01147080003, [6776892.964145466, 30.54537078736604, 6922.263804764607, 5400.615964758817, 5666.003207159678]
0, 72, 343060.28541655943, [6984570.986934655, 19.57961611343546, 6442.632755977216, 4587.422890186552, 5498.965051511138]
0, 73, 343481.87201864243, [7615659.386500449, 24.321976715671305, 7261.620847243982, 7097.683229561793, 5976.407855182081]
0, 74, 347753.76390070934, [6238150.820881984, 13.4898477782301, 6647.4699489876275, 6636.313015927113, 4889.249481441326]
0, 75, 349287.37629283534, [6222766.019485892, 35.82901409005609, 7377.042482816029, 8682.290574059902, 5424.805492075968]
0, 76, 352697.18752977235, [6072277.967201654, 38.63263282221459, 7034.406861960588, 8410.973794719466, 5883.52446174631]
0, 77, 355428.4324456812, [6183204.879791714, 36.17657395742114, 5556.207243078101, 4532.580586614671, 4697.735252473197]
0, 78, 356897.0419799699, [6532442.038126674, 33.0658044882196, 5291.923447122258, 2114.554736960905, 5837.011051753125]
0, 79, 359845.27396714845, [6295956.530784136, 31.617776146563735, 5188.357933238374, 1413.5316984024466, 5733.324779461957]
0, 80, 360105.3734270964, [7722944.383169024, 18.496271250734576, 5201.156922864742, 6186.788480321675, 5269.68659041691]
0, 81, 360692.9695750454, [7826301.64286244, 10.937094862638117, 4708.527930795145, 3230.662738868732, 5163.069467712194]
0, 82, 361134.34501606674, [7177117.528311621, 28.082535371664363, 5980.668488089668, 9736.011853613087, 5299.084339760871]
0, 83, 363824.23649515654, [7489696.066079401, 13.356038956148666, 5244.0446084461555, 9867.787614309877, 4439.448197589773]
0, 84, 364030.93798864767, [6644734.191572525, 17.766202128417497, 4861.086588126651, 3867.905173711306, 5435.710090758475]
0, 85, 364049.6177716917, [7833928.474215323, 35.41471441938253, 5411.338575976575, 9563.14124570856, 5581.673113152961]
0, 86, 364724.99241571286, [7780769.923871225, 27.014815712146316, 4963.0794068456635, 7104.717091743856, 5980.479883291267]
0, 87, 365285.2484936385, [6323095.543953817, 15.336612183669882, 4824.08776081113, 2788.6230152437292, 5631.744039819181]
0, 88, 365968.5191837065, [7539681.263122885, 30.92077880692251, 4437.569031121946, 3251.1394549404813, 5986.962321971696]
0, 89, 368594.2921708928, [7713300.096863072, 32.125348774108325, 4003.8304486622687, 4018.8988254214128, 4516.750336099316]
0, 90, 372068.56598923815, [7728818.769976489, 32.84442818957868, 3526.9420835465276, 4658.571896912756, 4879.9591802900195]
0, 91, 373489.100547456, [7252738.1819720175, 13.964691989634392, 3320.3320015064096, 5598.8489092858035, 5004.9309284748215]
0, 92, 373714.2050867546, [7982676.350790029, 34.715547639770996, 3033.5728378719996, 3130.5659481809216, 4217.106775813068]
0, 93, 373871.56538739055, [6069694.069082566, 35.754411534776196, 3985.4169865322942, 1418.1152094759127, 5508.387228308309]
